id1,JanPrec,FebPrec,MarPrec,AprPrec,MayPrec,JunPrec,JulPrec,AugPrec,SepPrec,OctPrec,NovPrec,DecPrec,Year
USW00024143,0.34,0.70,0.74,0.33,2.11,1.56,1.04,0.13,1.32,1.35,0.49,0.20,2000
USW00024144,0.26,0.32,0.26,0.74,0.98,1.43,0.73,0.43,0.54,2.13,0.36,0.24,2000
USC00243939,0.46,0.39,0.34,0.82,1.33,1.42,1.30,0.17,1.20,0.86,0.37,0.38,2000
USC00248902,1.92,1.87,1.26,0.92,1.06,2.09,0.95,0.31,1.41,0.42,0.49,1.05,2000
USC00247263,0.43,0.25,0.63,0.92,0.98,1.52,0.59,0.09,0.69,0.75,0.61,0.12,2000
USC00242301,0.03,0.08,0.26,1.09,0.90,0.48,0.20,1.17,1.85,0.07,0.04,0.30,2000
USC00245735,1.41,1.72,0.62,0.97,1.47,0.70,0.41,0.39,2.38,2.91,0.46,0.91,2000
USC00245303,0.07,0.69,0.26,1.43,1.16,2.02,3.16,0.45,0.93,0.62,2.97,0.11,2000
USC00242793,0.33,0.71,1.56,0.64,2.74,1.56,0.42,0.75,0.63,2.82,0.73,0.28,2000
USC00248233,0.15,0.25,0.41,0.57,1.59,0.85,0.76,0.34,0.75,0.67,0.19,0.56,2000
USC00243915,0.28,1.97,2.20,1.04,1.87,1.94,0.36,0.03,0.94,0.83,0.92,0.46,2000
USC00240075,1.65,1.87,0.38,0.49,1.41,0.92,0.89,0.62,2.68,2.63,0.56,0.67,2000
USC00246893,0.09,0.04,0.31,0.57,2.55,5.56,3.39,1.91,0.43,0.10,0.30,0.17,2000
USC00244820,1.21,1.89,1.58,1.00,2.76,1.38,0.71,0.96,2.02,3.44,0.86,0.57,2000
USC00247318,2.33,2.04,0.80,1.00,2.77,0.40,0.97,0.22,1.78,1.40,0.96,1.81,2000
USC00245754,0.08,0.92,0.39,1.33,1.19,1.50,4.01,0.11,1.07,0.67,1.72,0.17,2000
USC00242409,0.45,0.60,0.71,0.09,2.42,1.26,0.52,0.66,0.39,2.24,0.78,0.11,2000
USC00241081,0.20,0.45,0.73,0.47,2.48,0.74,1.55,0.28,1.17,0.66,0.33,0.46,2000
USC00245983,0.13,0.36,0.45,0.68,0.79,4.26,3.32,0.69,0.86,0.61,1.40,0.20,2000
USC00243753,0.34,0.70,0.74,0.37,2.05,1.34,0.89,0.10,1.30,1.21,0.51,0.20,2000
USC00246304,0.51,0.78,0.30,0.68,0.87,1.46,0.34,0.12,0.97,0.67,0.85,0.00,2000
