id1,JanPrec,FebPrec,MarPrec,AprPrec,MayPrec,JunPrec,JulPrec,AugPrec,SepPrec,OctPrec,NovPrec,DecPrec,Year
USC00094170,5.29,1.90,4.82,0.93,1.36,2.08,5.47,3.48,4.31,0.50,3.36,3.65,2000
USC00092783,3.50,2.48,6.78,2.96,0.41,9.49,4.78,7.09,9.48,0.70,3.69,3.69,2000
USC00092361,5.06,1.60,5.94,2.64,0.00,5.30,3.50,2.25,6.31,0.50,2.68,5.09,2000
USC00096148,4.91,1.42,6.55,3.77,0.52,3.50,4.60,1.82,5.40,0.08,5.47,4.81,2000
USC00095165,6.83,2.57,4.12,1.52,0.77,0.56,1.35,4.83,5.80,0.23,4.57,3.15,2000
USC00095314,6.27,0.78,3.65,0.70,0.92,3.86,3.18,2.44,7.24,0.19,3.74,2.24,2000
USC00090444,3.96,2.38,4.61,4.23,1.83,1.93,2.30,10.14,5.85,0.62,6.27,2.51,2000
USC00092578,5.18,3.08,4.23,4.80,1.79,2.54,2.07,2.04,4.46,0.62,4.74,3.98,2000
USC00092570,4.36,1.82,3.92,2.06,0.43,1.89,3.65,1.11,6.30,3.00,6.22,8.53,2000
USC00091906,4.69,2.33,3.78,7.06,0.93,4.20,3.50,4.26,3.48,0.06,7.35,1.76,2000
USC00094429,3.02,1.73,3.21,2.83,0.47,5.32,7.88,8.20,8.68,0.35,2.06,2.91,2000
USC00096244,4.06,2.59,1.72,1.79,0.00,9.61,1.70,4.48,12.14,0.00,2.06,2.66,2000
USC00094594,4.90,0.46,4.69,0.57,0.28,1.97,3.13,4.96,5.05,1.21,4.29,2.45,2000
USC00090406,4.08,3.00,9.18,2.31,0.83,6.39,3.08,2.81,7.91,0.40,3.90,3.03,2000
USC00093325,2.94,1.30,3.87,3.92,0.21,7.87,7.17,6.63,6.42,0.34,1.90,2.79,2000
USC00094676,2.41,1.82,4.41,2.36,1.20,7.41,4.76,3.80,5.03,0.58,1.84,2.75,2000
USC00093465,2.24,2.17,4.01,4.64,0.21,4.84,4.33,6.86,7.59,0.37,1.55,2.74,2000
USC00092283,5.74,2.24,5.57,4.98,1.04,2.67,1.84,4.79,5.09,0.00,5.56,2.46,2000
USC00092517,4.81,1.37,3.71,3.07,0.74,2.87,0.57,7.07,4.61,0.03,4.96,3.06,2000
USC00091965,5.46,2.74,5.41,4.52,1.01,3.80,3.83,3.14,5.32,0.02,6.72,2.15,2000
USC00090586,2.91,2.07,4.59,2.82,0.48,4.19,4.52,5.73,6.44,2.15,4.03,4.32,2000
USC00092266,4.81,2.96,7.72,1.70,0.79,3.35,4.57,2.56,8.14,0.22,3.35,4.56,2000
USC00095863,4.84,1.43,4.82,0.85,1.18,3.31,2.56,2.98,6.72,0.57,3.32,3.22,2000
USC00098600,4.11,1.81,4.03,4.87,3.01,3.32,3.40,4.24,10.26,0.39,6.26,1.90,2000
USC00093115,6.28,2.05,4.52,7.77,3.10,6.40,2.43,3.92,7.24,0.33,6.73,4.00,2000
USC00098476,3.61,2.04,5.06,2.53,0.59,2.94,4.05,1.72,6.97,0.29,2.46,3.15,2000
USC00099186,2.58,3.15,2.11,1.10,0.84,5.80,6.87,7.29,8.06,0.55,2.93,2.76,2000
USC00097276,4.36,1.82,3.06,7.12,0.00,2.47,8.24,3.59,10.02,0.00,5.94,3.23,2000
USC00091670,5.31,2.09,3.90,4.59,2.53,2.10,2.91,4.04,10.17,0.70,6.08,1.17,2000
USC00094204,4.74,4.75,5.78,1.35,0.46,7.21,2.96,1.15,6.67,0.65,2.92,4.08,2000
USW00003813,5.21,0.37,5.19,0.69,0.59,2.86,1.99,5.49,10.52,1.08,4.24,3.10,2000
USW00053863,4.68,2.01,4.14,3.78,2.41,2.72,7.61,4.99,6.99,0.83,5.11,2.41,2000
