id1,JanPrec,FebPrec,MarPrec,AprPrec,MayPrec,JunPrec,JulPrec,AugPrec,SepPrec,OctPrec,NovPrec,DecPrec,Year
USC00276945,0.97,3.49,3.92,1.37,1.81,4.30,2.90,2.90,4.63,1.20,1.72,2.38,2001
USC00274480,1.47,3.07,7.32,0.79,2.28,4.94,2.76,0.72,4.03,1.26,1.26,2.94,2001
USC00277253,1.30,3.36,8.95,1.25,2.17,6.01,4.13,1.79,3.30,1.54,1.85,2.95,2001
USC00271968,2.09,5.87,7.45,1.37,2.77,4.80,6.67,3.40,4.38,4.34,3.92,2.76,2001
USC00276818,1.62,3.39,3.83,0.59,2.24,4.58,1.52,2.40,6.76,2.87,3.68,2.53,2001
USW00014745,1.44,2.57,6.44,0.84,2.33,5.74,3.29,0.67,3.51,0.99,1.11,2.24,2001
USC00275995,1.34,2.96,5.15,1.56,1.19,3.62,3.16,1.75,4.04,1.69,3.17,2.18,2001
USC00273415,1.05,2.80,5.07,0.92,1.93,3.11,3.11,0.85,5.56,2.02,2.27,2.98,2001
USC00275412,1.52,2.72,7.50,1.04,2.21,4.87,2.87,1.71,5.48,0.76,1.17,2.83,2001
USC00277833,1.35,3.46,6.28,0.89,1.42,6.28,3.45,1.91,5.22,1.23,1.79,3.08,2001
USC00278614,1.50,3.17,6.00,1.44,1.71,3.83,3.97,1.20,4.82,1.65,2.48,2.63,2001
USC00275211,1.25,2.37,4.94,0.46,1.88,6.57,2.93,2.17,3.52,0.85,1.10,1.30,2001
USC00273530,0.94,2.88,6.49,0.46,0.81,2.88,2.48,1.56,3.55,1.29,1.33,1.87,2001
USC00274329,1.75,4.06,2.73,1.03,1.74,2.78,4.15,1.43,4.05,2.92,3.65,2.22,2001
USC00270690,1.21,3.57,5.61,0.62,1.15,2.61,5.30,0.95,2.65,1.96,2.46,1.40,2001
USW00054791,1.19,2.17,6.02,1.11,1.49,4.82,3.86,2.28,3.32,1.78,1.53,2.28,2001
USC00274556,1.50,3.13,1.84,1.06,1.48,2.80,2.83,2.08,4.29,2.39,3.21,1.87,2001
USW00054770,1.52,3.66,5.93,1.78,1.56,5.92,3.23,0.99,6.77,1.11,1.45,2.70,2001
USC00273850,1.20,2.69,5.56,1.19,1.19,2.01,3.53,2.06,3.76,1.10,1.41,2.07,2001
USW00094700,0.31,1.65,2.00,0.86,2.10,2.92,3.54,1.45,2.17,2.08,1.42,1.34,2001
USW00094765,1.20,2.44,5.68,1.24,1.64,4.12,2.65,1.76,3.78,1.20,1.33,1.73,2001
USC00270045,1.37,4.49,7.99,1.34,1.62,4.31,3.20,1.29,4.16,1.41,2.27,2.83,2001
USC00275350,1.87,3.79,4.93,1.03,1.34,3.66,2.54,0.80,4.95,1.67,2.12,1.91,2001
USC00272174,0.46,0.85,3.23,0.88,1.24,5.29,3.16,1.30,2.61,1.57,1.48,2.64,2001
USC00275868,1.08,2.92,6.40,0.61,1.16,7.70,4.49,1.53,4.27,0.94,1.44,2.42,2001
USC00273626,2.23,3.08,11.94,1.19,1.93,6.51,2.29,1.62,2.34,1.72,1.53,3.26,2001
USC00274234,1.77,2.68,8.89,1.12,1.70,6.51,2.43,4.98,2.28,0.66,1.28,2.67,2001
USC00272999,3.42,2.88,3.19,4.62,4.42,6.62,4.04,1.61,5.52,2.80,3.24,1.89,2002
USC00275211,1.39,2.38,2.41,3.69,5.09,6.06,1.14,1.67,2.61,3.82,4.47,3.06,2002
USC00278972,1.71,3.60,4.91,4.40,5.81,5.61,1.27,2.72,2.83,4.66,5.87,3.99,2002
USC00279966,3.16,3.76,3.33,6.48,4.34,5.66,3.30,0.73,4.50,3.75,4.86,2.85,2002
USC00272842,2.94,2.81,3.49,5.09,4.55,6.37,1.99,0.90,4.37,3.33,3.95,2.00,2002
USW00014710,2.32,1.93,3.71,3.58,5.98,5.25,0.64,1.90,2.41,3.68,4.65,4.12,2002
USC00270681,2.04,3.02,3.04,4.84,3.19,6.15,2.04,1.30,3.75,2.77,3.72,2.75,2002
USC00272800,2.59,2.22,4.43,3.98,4.71,6.58,1.13,1.54,2.87,4.19,4.15,4.48,2002
USW00014755,8.35,4.09,7.53,10.91,9.36,10.80,5.99,3.55,5.93,6.28,9.52,5.53,2002
USC00274399,1.58,3.13,3.95,3.71,5.95,6.37,1.78,3.02,3.69,3.53,5.22,3.06,2002
USC00270706,2.84,3.65,2.65,4.29,3.53,8.75,4.72,2.15,4.18,2.18,4.10,2.33,2002
USC00271647,2.10,1.48,2.69,3.30,4.10,7.71,2.02,1.87,5.60,2.65,2.89,2.61,2002
USC00274480,2.15,2.69,3.69,3.91,4.09,4.71,0.50,2.07,3.58,2.62,4.96,2.94,2002
USC00270913,2.06,2.91,4.77,4.37,5.18,6.52,1.72,2.77,3.13,4.15,5.69,3.47,2002
USC00278858,1.62,3.04,4.00,3.69,4.64,6.62,3.39,2.74,3.08,3.70,5.06,2.67,2002
USW00054728,2.67,2.53,2.86,4.81,3.80,8.41,4.41,1.72,4.11,2.30,3.80,1.91,2002
USC00276945,2.11,3.01,3.89,3.59,3.66,3.43,1.74,1.54,3.53,3.28,4.13,3.33,2002
USC00277253,2.52,1.52,4.66,4.02,4.55,6.85,0.65,1.85,2.49,4.34,5.73,3.78,2002
USC00271968,5.76,4.84,5.80,4.00,4.78,7.97,3.16,1.15,6.06,2.69,5.14,3.86,2002
USC00275868,2.02,2.94,3.32,3.23,3.61,5.19,1.09,2.91,3.06,2.84,4.61,2.73,2002
USC00276818,3.62,3.78,5.06,8.25,6.12,8.49,2.73,1.59,4.00,5.85,4.38,3.09,2002
USC00275150,2.18,3.22,4.07,4.18,4.10,5.88,1.23,3.04,2.84,3.48,5.78,3.73,2002
USC00275412,1.60,2.76,4.17,4.12,5.73,6.25,0.60,2.58,3.09,4.09,5.13,4.66,2002
USC00277833,2.14,2.91,4.29,3.88,4.93,5.78,0.88,2.12,4.42,3.47,5.70,3.85,2002
USC00278614,2.28,3.15,4.87,5.16,4.14,5.42,1.74,1.87,4.91,4.01,4.42,3.57,2002
USW00014745,2.01,1.98,3.48,2.96,4.39,5.33,2.24,1.96,3.63,3.07,5.32,3.57,2002
USC00273530,1.69,2.87,2.97,2.92,3.23,3.72,0.13,1.37,2.73,2.80,3.96,2.51,2002
USC00270690,2.48,3.18,2.38,5.19,3.68,9.05,3.43,1.03,3.63,3.84,3.48,1.81,2002
USW00054791,2.13,1.83,3.31,3.74,4.98,5.80,1.00,1.85,2.78,3.85,4.51,3.34,2002
USC00274556,2.37,3.13,2.44,5.06,3.73,9.00,3.95,1.52,4.32,2.18,3.37,1.47,2002
USW00054770,1.88,2.96,3.87,3.87,6.38,5.95,1.60,2.61,2.74,3.09,4.97,4.42,2002
USC00273850,1.83,3.90,3.47,4.10,3.62,3.04,1.24,1.44,3.70,2.72,4.53,3.50,2002
USW00094700,2.57,2.04,2.31,5.61,3.89,8.05,3.08,1.66,3.83,2.41,2.94,1.35,2002
USW00094765,2.35,3.06,2.63,3.34,3.56,3.68,1.90,1.63,3.52,3.20,4.02,3.34,2002
USC00270045,2.37,3.27,4.15,2.48,4.25,4.13,0.71,1.96,3.44,3.88,4.95,5.20,2002
USC00275350,3.35,2.14,3.59,3.81,4.49,3.25,0.94,1.83,3.72,3.23,2.51,3.09,2002
USC00272174,2.05,2.09,4.14,3.60,3.78,5.34,1.29,1.61,3.37,4.47,3.81,4.56,2002
USC00273415,2.56,3.57,3.34,5.30,3.86,5.03,2.02,1.46,5.12,3.04,3.91,2.48,2002
USC00273626,3.00,2.22,4.59,4.38,4.33,5.89,0.81,1.97,3.24,4.60,4.59,6.02,2002
USC00274234,2.27,2.68,4.11,4.00,6.00,5.50,1.87,2.14,2.57,3.65,4.94,5.56,2002
USC00270913,3.16,2.89,2.51,4.27,4.33,2.87,3.41,9.34,5.82,5.79,3.51,7.20,2003
USC00275629,3.33,2.61,2.61,4.35,3.44,2.50,3.45,8.66,6.32,6.52,3.57,7.56,2003
USC00279091,1.85,1.35,2.46,1.81,3.80,1.92,3.65,5.40,6.67,5.37,3.74,6.74,2003
USC00272999,1.74,1.69,3.05,2.24,4.42,4.17,3.46,4.01,3.11,7.29,4.91,6.60,2003
USC00278972,3.44,4.27,3.36,3.74,4.94,2.36,2.13,6.08,2.82,4.87,2.68,6.13,2003
USC00279966,1.84,2.21,2.39,1.49,5.43,3.44,4.04,4.43,4.98,6.81,2.77,7.60,2003
USC00272842,0.92,1.81,2.31,1.62,4.63,3.50,4.07,4.15,4.03,6.68,2.75,4.74,2003
USW00014710,1.72,4.00,3.37,2.60,4.45,2.82,1.23,4.95,4.08,4.20,1.83,3.77,2003
USC00276234,1.28,1.13,2.25,1.35,4.32,3.17,3.63,4.14,3.54,0.74,3.19,7.39,2003
USC00270681,1.06,1.67,2.42,1.63,3.90,2.11,4.09,4.64,5.43,5.50,3.49,5.97,2003
USW00014755,1.81,4.33,5.32,4.44,6.33,6.77,6.99,10.43,9.56,13.83,8.81,10.06,2003
USC00276945,2.22,1.93,3.33,2.24,5.15,1.55,3.19,7.09,4.81,5.51,4.30,7.20,2003
USC00270706,0.79,1.52,2.67,1.59,4.83,2.69,4.62,3.87,4.79,6.33,3.74,6.48,2003
USC00271647,1.25,1.16,1.80,1.23,3.04,2.92,3.37,3.50,3.50,7.66,5.37,7.55,2003
USC00274480,2.51,2.52,2.82,3.00,4.45,1.57,2.30,7.43,4.97,5.06,2.83,5.35,2003
USW00054728,0.35,1.57,2.35,1.79,4.43,2.57,4.31,4.05,4.80,5.35,3.53,4.02,2003
USC00277253,1.72,4.13,3.73,3.88,4.06,3.39,2.01,3.85,6.46,6.01,2.43,4.84,2003
USC00271968,2.73,4.16,3.80,2.18,4.93,4.22,4.86,2.98,4.32,8.03,6.14,13.17,2003
USC00276818,4.25,3.22,4.03,3.09,4.03,1.94,4.10,7.10,6.81,10.08,8.65,13.01,2003
USC00275150,3.76,2.07,3.20,3.44,4.69,2.30,2.47,10.78,5.25,5.14,3.66,8.20,2003
USC00273658,4.72,4.01,4.02,4.80,6.55,3.21,1.28,5.68,5.62,5.76,2.09,6.34,2003
USC00275995,1.55,1.95,3.40,2.97,3.83,2.01,3.14,7.40,6.78,8.14,5.57,8.09,2003
USC00273415,1.55,1.73,2.44,2.04,4.08,2.16,6.58,6.02,5.56,5.76,4.61,6.15,2003
USC00275412,2.88,3.93,3.67,3.83,5.24,3.21,1.30,4.39,4.63,5.54,2.56,5.29,2003
USC00277833,2.83,2.91,2.89,4.19,5.15,2.23,3.17,9.10,5.11,6.19,3.00,6.67,2003
USC00278614,2.37,2.40,3.70,2.86,4.03,2.58,3.62,6.31,6.40,8.11,4.75,8.31,2003
USC00274329,0.76,1.90,2.52,1.74,4.11,2.81,4.45,4.04,4.23,5.72,3.28,6.15,2003
USC00270690,1.20,2.38,1.42,1.60,3.31,4.20,4.57,3.73,5.06,8.45,3.59,8.76,2003
USW00054791,1.30,2.94,3.66,3.36,3.97,2.60,1.69,3.99,6.00,5.68,2.00,3.57,2003
USW00054795,2.19,4.03,4.34,3.62,3.43,2.80,2.00,3.93,5.47,5.90,1.41,5.01,2003
USW00054794,2.02,4.45,3.98,3.38,3.64,2.31,2.00,3.93,4.56,6.38,1.64,4.28,2003
USW00054770,1.78,3.48,3.78,3.50,4.92,1.82,2.26,8.23,5.37,5.16,2.69,6.07,2003
USC00273850,2.47,1.49,2.15,2.55,3.54,1.88,3.88,4.72,3.12,3.55,3.77,3.15,2003
USW00094700,0.13,1.59,2.01,1.33,3.95,3.46,4.16,3.41,4.67,6.29,3.34,5.09,2003
USW00014745,2.52,3.38,3.16,4.07,4.71,1.64,1.91,6.78,5.00,4.22,2.23,5.31,2003
USW00094765,1.81,1.53,2.21,2.27,3.48,1.69,3.98,5.91,4.95,4.63,2.85,5.06,2003
USC00270045,3.53,2.70,3.62,3.42,5.00,2.11,3.65,8.77,6.72,7.53,4.41,9.39,2003
USC00275350,2.28,2.49,3.21,2.99,4.72,2.16,3.20,6.95,5.80,6.29,3.16,6.29,2003
USC00272174,2.50,3.89,3.71,3.44,3.50,2.67,1.93,3.95,5.59,6.93,2.67,4.17,2003
USC00275868,2.51,1.78,2.70,2.90,3.57,2.09,2.96,8.02,5.60,5.80,3.39,5.21,2003
USC00273626,3.79,3.94,4.35,3.68,4.24,5.02,1.95,3.74,3.90,5.41,2.36,4.95,2003
USC00270913,0.80,1.52,1.39,7.35,4.93,2.15,5.73,3.28,5.64,2.34,4.40,4.31,2004
USC00275629,0.80,0.97,1.32,5.23,5.02,2.71,6.72,2.45,6.11,1.57,4.32,4.23,2004
USC00279091,0.84,0.56,1.43,3.50,5.30,2.59,2.56,4.97,2.73,1.41,4.23,3.65,2004
USC00272999,1.44,1.12,1.93,2.86,4.44,3.11,3.70,10.74,2.67,1.89,3.08,3.44,2004
USC00278972,0.23,1.31,1.52,8.50,4.10,1.99,4.28,2.30,5.49,1.96,2.02,4.54,2004
USC00279966,0.56,1.50,1.52,3.60,4.67,2.39,4.44,6.56,3.65,1.68,4.12,4.20,2004
USC00272842,0.06,1.39,1.73,2.47,3.49,2.38,6.79,6.64,2.47,1.62,3.96,3.83,2004
USW00014710,0.75,1.10,2.71,7.07,5.39,2.23,4.10,5.13,5.74,1.81,2.99,3.71,2004
USC00276234,0.85,1.11,1.59,3.09,4.27,2.90,6.00,7.41,2.26,1.58,3.68,3.80,2004
USC00270681,0.43,0.78,0.90,3.09,4.89,2.50,5.60,5.58,2.34,1.03,3.97,3.65,2004
USW00014755,2.33,3.21,5.19,6.08,8.59,4.56,8.09,10.54,6.69,3.67,7.37,6.97,2004
USC00274399,1.10,1.31,1.28,6.35,6.69,2.07,5.58,4.20,6.95,2.13,3.51,3.99,2004
USC00270706,0.68,0.81,1.08,2.88,5.79,2.50,3.86,7.92,3.28,1.33,3.49,2.85,2004
USC00271647,0.65,0.83,1.09,1.81,3.78,2.96,4.52,6.88,2.17,1.63,3.17,4.07,2004
USC00274480,0.65,1.17,1.28,6.01,4.97,2.50,4.18,3.93,3.81,1.81,3.81,3.91,2004
USW00054795,0.59,1.36,2.81,7.54,5.95,1.99,3.24,6.36,5.43,2.33,3.67,4.62,2004
USW00054794,0.57,1.50,2.59,7.01,6.06,1.44,3.42,5.73,4.92,2.21,3.78,3.87,2004
USC00278858,0.92,1.31,1.06,4.77,5.40,2.54,4.76,6.43,6.17,1.80,3.84,4.17,2004
USW00054728,0.46,0.77,1.41,2.56,5.71,1.98,5.18,6.50,2.99,1.27,3.13,2.77,2004
USC00276945,0.73,1.16,1.45,4.41,5.60,1.51,4.42,3.75,2.68,1.80,4.75,4.13,2004
USC00277253,0.62,1.45,1.53,8.79,7.02,2.12,4.81,6.26,5.39,2.26,4.55,4.17,2004
USC00271968,2.54,2.09,2.51,2.76,3.81,4.60,5.15,8.00,2.41,1.96,4.71,5.00,2004
USC00274556,0.70,1.06,1.59,3.10,4.81,2.10,4.48,7.93,2.96,1.50,3.04,2.54,2004
USC00276818,1.60,2.15,2.62,5.93,6.27,2.97,3.85,8.76,4.45,2.86,5.70,10.24,2004
USC00275150,1.09,1.15,1.64,7.11,5.19,2.94,3.91,6.26,5.30,1.87,3.92,4.08,2004
USC00273658,0.85,1.41,1.42,10.36,3.68,1.67,3.25,3.11,7.68,1.97,3.28,4.11,2004
USW00014745,0.68,1.10,2.82,6.61,5.13,2.30,3.90,4.61,6.11,1.67,3.20,4.05,2004
USC00275995,0.75,1.41,0.93,5.34,5.13,2.25,5.68,5.58,3.79,2.08,6.02,5.03,2004
USC00273415,0.87,0.84,1.52,3.96,4.48,2.88,2.83,4.91,0.01,0.56,3.79,3.55,2004
USC00275412,1.04,1.36,1.54,9.80,4.38,2.51,3.42,4.15,6.36,2.04,3.28,4.43,2004
USC00277833,0.92,1.27,1.74,7.19,5.38,2.75,7.42,4.45,5.08,2.28,3.71,4.47,2004
USC00278614,0.66,1.73,1.33,6.15,5.80,1.65,4.37,4.48,3.76,1.91,5.58,5.73,2004
USC00274329,0.93,1.30,1.28,3.02,5.71,1.98,5.50,8.23,3.08,1.30,2.97,3.14,2004
USC00275712,1.14,1.40,1.66,10.38,4.64,2.33,2.33,3.74,10.25,2.13,3.47,4.84,2004
USC00275211,0.00,3.02,1.59,8.60,5.73,3.61,3.36,5.35,5.24,1.52,3.02,3.65,2004
