id1,JanPrec,FebPrec,MarPrec,AprPrec,MayPrec,JunPrec,JulPrec,AugPrec,SepPrec,OctPrec,NovPrec,DecPrec,Year
USC00306957,2.35,3.27,3.48,6.89,7.13,4.47,5.06,3.60,1.00,1.19,2.06,2.86,2000
USC00303851,4.03,3.65,3.68,5.31,8.79,3.48,3.48,5.04,4.11,2.61,4.37,4.80,2000
USC00308086,2.91,2.77,2.43,4.90,5.26,5.01,3.57,2.55,3.18,3.24,1.59,1.91,2000
USC00300889,4.01,1.98,4.12,5.55,3.52,4.36,4.09,4.60,3.28,0.77,3.49,3.53,2000
USC00303284,5.07,3.26,3.18,6.14,4.61,4.81,7.33,3.43,2.16,3.07,2.91,4.73,2000
USC00303065,3.46,2.43,2.41,4.73,4.64,7.18,3.44,4.94,3.73,2.75,2.19,2.04,2000
USC00304575,3.53,3.00,4.22,4.59,5.46,7.76,3.07,4.51,3.19,2.66,1.51,1.07,2000
USW00004725,2.94,3.41,3.26,6.48,7.04,4.69,3.77,2.46,2.40,4.06,1.98,2.23,2000
USC00304772,2.00,1.86,0.99,4.59,4.81,4.69,1.62,2.02,2.44,2.77,0.95,0.91,2000
USC00302610,2.10,2.51,2.07,5.12,5.03,6.39,2.56,2.88,3.52,2.92,1.78,1.21,2000
USC00306196,3.04,1.91,1.91,4.24,4.54,4.97,2.77,2.54,3.19,2.49,1.55,2.16,2000
USC00308594,2.02,2.21,1.51,4.57,4.78,3.41,1.16,4.02,3.33,2.87,2.11,1.51,2000
USC00300048,3.43,2.98,4.00,4.18,4.33,6.91,3.96,4.10,2.46,1.99,1.92,4.70,2000
USC00309670,3.00,2.27,3.67,4.16,4.19,5.39,5.69,5.00,4.20,0.89,2.98,4.27,2000
USC00304025,3.52,2.95,4.38,3.65,5.41,8.45,4.32,3.91,3.33,2.55,2.78,5.23,2000
USC00306314,2.50,2.33,2.54,4.27,4.83,4.95,3.73,2.66,3.74,3.60,4.47,3.91,2000
USC00308962,3.69,2.19,4.44,4.97,5.24,6.93,3.71,4.41,6.42,1.88,3.01,3.22,2000
USC00300023,1.39,0.78,1.65,3.82,5.24,5.04,2.34,3.30,2.73,3.03,1.12,1.06,2000
USC00301521,3.58,3.87,5.06,3.34,4.14,6.96,7.94,2.84,5.96,3.25,3.02,5.53,2000
USC00300929,6.37,3.34,3.29,6.05,4.95,6.87,5.09,4.64,3.14,3.02,3.21,3.80,2000
USW00004781,3.02,2.12,4.67,5.80,2.95,6.75,4.11,3.65,4.82,0.19,4.22,2.97,2000
USW00004789,1.96,2.26,3.43,4.52,3.66,5.16,4.48,4.52,4.38,0.36,2.84,3.93,2000
USC00301152,2.33,1.76,2.22,4.15,4.86,4.49,1.87,3.17,3.93,2.58,1.22,1.30,2000
USC00305310,2.21,2.43,3.30,4.74,4.61,6.22,6.61,4.05,3.52,1.55,2.76,4.46,2000
USC00300254,2.75,2.77,6.94,5.65,5.44,8.15,4.55,4.17,2.87,2.84,1.74,4.56,2000
USC00308160,4.17,2.97,4.64,7.27,6.15,7.44,3.55,5.47,3.16,2.74,2.45,4.48,2000
USC00303444,3.10,3.26,3.76,6.14,7.18,4.96,3.64,5.50,3.17,3.91,2.01,3.69,2000
USC00305840,2.30,1.87,1.48,2.96,4.70,6.08,4.09,3.02,3.62,0.78,1.69,3.80,2000
USC00300183,3.13,2.06,2.01,4.13,4.50,6.90,3.18,2.70,3.42,2.65,1.93,1.48,2000
USC00301974,2.52,1.39,1.26,3.28,4.22,4.63,2.20,6.32,4.78,2.92,1.12,0.76,2000
USC00307705,3.85,3.31,3.39,5.67,9.11,4.31,4.08,3.11,2.52,3.18,1.37,2.56,2000
USC00300668,4.47,4.15,4.28,6.50,8.37,5.53,7.08,3.57,3.51,2.37,3.46,4.59,2000
USC00307633,3.00,1.38,4.98,5.18,5.24,5.07,6.42,3.90,6.23,0.40,2.75,3.85,2000
USC00306623,5.19,3.88,3.53,6.38,8.96,4.03,5.21,3.65,2.50,2.75,3.20,4.94,2000
USC00301424,4.58,3.17,3.45,5.19,8.97,6.69,4.48,3.06,4.41,2.80,1.65,3.93,2000
USW00094789,2.46,1.96,4.14,4.01,4.02,3.71,5.51,3.40,4.26,0.44,4.30,2.85,2000
USC00305426,3.54,3.52,4.30,4.79,5.63,6.57,6.76,3.41,4.57,1.75,4.02,6.61,2000
USW00094790,3.07,3.43,2.59,4.96,4.61,3.67,4.13,3.85,2.98,1.78,4.87,3.70,2000
USC00300608,2.78,4.93,3.93,5.73,6.61,2.53,0.89,5.21,3.90,3.60,6.05,5.74,2000
USC00305113,5.44,4.06,4.49,6.21,6.65,6.70,2.43,7.45,2.81,2.70,2.22,4.61,2000
USC00308600,1.97,0.85,3.06,3.69,5.08,6.45,3.89,5.57,2.88,2.65,1.90,3.25,2000
USC00309516,3.89,2.71,4.51,4.76,4.69,9.24,3.77,3.97,2.22,2.44,1.08,3.76,2000
USC00301401,1.09,0.40,0.32,2.12,4.98,3.28,2.93,3.08,2.55,1.17,1.69,0.68,2000
USC00304836,2.81,3.19,1.98,5.52,5.82,5.28,2.90,3.15,3.67,2.74,2.12,1.27,2000
USC00309072,2.70,2.06,1.82,3.93,5.61,6.04,1.11,4.65,3.31,3.23,1.75,1.37,2000
USC00302574,2.14,2.17,1.92,4.17,5.96,3.55,3.74,3.28,3.52,1.58,1.78,2.94,2000
USC00301761,2.75,2.50,4.14,3.46,6.94,7.85,7.30,1.43,3.79,2.24,2.00,4.56,2000
USC00307400,2.80,2.20,1.99,4.97,4.87,8.32,6.27,6.08,4.71,3.05,3.30,2.48,2000
USC00308627,3.49,4.39,2.31,5.09,8.60,5.55,3.77,2.92,3.56,2.55,2.35,2.31,2000
USC00304102,3.86,2.93,3.25,6.13,5.74,3.72,6.06,4.71,2.15,2.40,2.50,4.59,2000
USC00300331,2.41,2.33,1.66,4.86,4.46,4.36,2.57,3.22,4.22,2.61,2.20,0.72,2000
USC00309055,2.56,2.76,2.72,5.71,4.59,3.91,2.58,4.87,3.50,1.20,3.61,2.98,2000
USC00301265,2.33,1.63,1.37,1.98,4.69,5.19,1.26,5.13,3.19,2.28,2.33,1.35,2000
USC00308910,2.98,2.34,2.81,5.61,3.17,5.34,3.45,4.67,8.05,1.26,3.17,3.27,2000
USC00302554,2.57,3.42,2.37,5.06,4.54,3.54,4.39,3.62,2.22,1.55,1.39,4.52,2000
USC00304647,2.41,2.83,3.39,5.95,6.82,3.67,4.65,3.41,5.10,1.38,3.65,3.25,2000
USC00306649,4.64,3.56,5.59,5.60,5.36,10.22,7.78,5.20,5.41,2.98,4.00,8.10,2000
USW00054790,2.73,2.56,4.13,5.41,3.63,4.34,5.84,2.61,3.49,0.39,3.46,2.80,2000
USC00303961,3.63,4.21,4.46,6.20,9.34,5.12,5.65,4.63,4.36,2.21,5.50,5.46,2000
USW00094725,1.74,3.15,2.69,5.35,6.36,3.37,3.43,3.95,4.07,1.01,2.95,0.76,2000
USW00094728,3.22,1.66,3.34,3.53,4.50,4.87,7.28,3.82,5.82,0.67,3.54,3.20,2000
USW00014768,3.00,1.97,2.04,4.35,4.70,4.48,3.66,4.12,3.52,1.36,2.19,2.48,2000
USC00301787,2.51,2.26,1.90,4.58,4.38,6.66,1.84,2.97,2.73,3.34,1.46,1.38,2000
USC00307721,3.36,2.98,4.25,4.48,5.81,8.32,13.86,4.40,7.12,2.82,4.03,5.81,2000
USC00302829,3.11,3.20,3.84,5.97,7.56,6.07,3.45,3.66,3.71,3.25,1.84,2.70,2000
USW00054773,2.43,1.78,2.06,4.00,5.00,4.22,3.06,5.39,3.86,2.95,4.66,2.82,2000
USW00054778,2.06,1.48,1.59,3.62,5.13,1.00,3.66,3.92,5.82,1.74,0.79,0.68,2000
USW00014748,2.00,1.91,1.81,4.29,4.48,5.22,1.71,2.15,2.63,3.03,1.01,0.89,2000
USW00014747,1.31,1.00,1.24,4.24,3.52,4.69,3.61,5.78,5.30,1.56,3.53,1.59,2000
USW00014743,1.94,2.44,2.98,5.18,4.93,3.66,5.61,4.71,6.20,1.37,3.31,2.24,2000
USC00303050,2.01,2.42,1.79,4.12,5.60,6.05,3.13,2.06,4.68,3.39,1.15,1.60,2000
USC00308248,3.62,4.09,3.78,5.82,9.16,3.63,8.00,4.06,3.41,2.33,4.26,4.25,2000
