id,date,high,low,name,lat,lon,elevation
720293 04989,2015-01-01,2.0,-11.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-02,-1.0,-11.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-03,1.0,-4.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-04,0.0,-17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-05,-14.0,-23.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-06,-14.0,-27.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-07,-13.0,-21.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-08,-7.0,-25.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-09,-10.0,-17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-10,-5.0,-22.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-11,-2.0,-14.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-12,-7.0,-15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-13,-6.0,-22.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-14,-3.0,-17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-15,2.0,-10.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-16,3.0,-8.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-17,5.0,-1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-18,6.0,-2.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-19,6.0,-5.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-20,2.0,0.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-21,1.0,0.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-22,0.0,-5.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-23,2.0,-6.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-24,8.0,-3.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-25,2.0,-5.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-26,5.0,-7.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-27,3.0,0.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-28,2.0,-3.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-29,1.0,0.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-30,-1.0,-11.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-01-31,2.0,-6.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-01,0.0,-10.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-02,-10.0,-21.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-03,-7.0,-18.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-04,-7.0,-12.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-05,-10.0,-25.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-06,0.0,-15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-07,6.0,-8.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-08,3.0,0.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-09,0.0,-3.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-10,-1.0,-8.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-11,1.0,-7.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-12,-8.0,-17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-13,-1.0,-15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-14,-2.0,-16.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-15,-11.0,-18.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-16,-6.0,-15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-17,-6.0,-15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-18,-12.0,-20.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-19,-12.0,-23.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-20,-2.0,-18.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-21,-1.0,-5.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-22,-5.0,-17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-23,-11.0,-23.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-24,2.0,-15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-25,-2.0,-10.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-26,-9.0,-20.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-27,-11.0,-30.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-02-28,-7.0,-27.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-01,-2.0,-17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-02,-3.0,-16.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-03,0.0,-5.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-04,-3.0,-15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-05,-10.0,-24.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-06,2.0,-20.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-07,6.0,-4.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-08,7.0,-1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-09,11.0,-3.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-10,15.0,-1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-11,14.0,-1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-12,16.0,0.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-13,20.0,0.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-14,15.0,0.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-15,18.0,-1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-16,26.0,2.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-17,13.0,1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-18,7.0,0.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-19,7.0,1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-20,15.0,-1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-21,11.0,1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-22,6.0,-1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-23,0.0,-2.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-24,2.0,-2.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-25,5.0,0.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-26,4.0,-1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-27,2.0,-6.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-28,6.0,-6.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-29,13.0,-1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-30,21.0,-1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-03-31,20.0,0.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-01,27.0,1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-02,20.0,10.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-03,14.0,1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-04,16.0,-5.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-05,22.0,2.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-06,15.0,1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-07,13.0,4.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-08,10.0,5.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-09,11.0,6.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-10,10.0,0.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-11,20.0,-1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-12,18.0,5.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-13,17.0,6.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-14,20.0,0.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-15,20.0,6.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-16,24.0,7.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-17,26.0,7.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-18,26.0,11.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-19,19.0,10.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-20,13.0,4.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-21,9.0,1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-22,11.0,0.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-23,14.0,-3.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-24,11.0,0.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-25,12.0,5.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-26,16.0,0.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-27,20.0,1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-28,23.0,2.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-29,22.0,5.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-04-30,18.0,2.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-01,19.0,1.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-02,25.0,7.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-03,27.0,12.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-04,25.0,14.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-05,17.0,12.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-06,26.0,12.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-07,26.0,16.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-08,20.0,14.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-09,21.0,12.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-10,18.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-11,17.0,8.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-12,16.0,5.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-13,19.0,3.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-14,16.0,9.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-15,23.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-16,26.0,16.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-17,26.0,18.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-18,23.0,7.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-19,14.0,3.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-20,11.0,6.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-21,23.0,3.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-22,24.0,6.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-23,25.0,10.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-24,22.0,14.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-25,26.0,16.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-26,23.0,15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-27,27.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-28,27.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-29,27.0,17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-30,22.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-05-31,20.0,7.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-01,21.0,7.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-02,23.0,9.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-03,26.0,12.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-04,29.0,16.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-05,28.0,17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-06,25.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-07,28.0,18.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-08,28.0,15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-09,35.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-10,31.0,20.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-11,27.0,16.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-12,18.0,15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-13,23.0,16.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-14,28.0,16.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-15,26.0,20.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-16,26.0,12.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-17,26.0,16.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-18,26.0,15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-19,27.0,15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-20,23.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-21,29.0,17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-22,28.0,18.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-23,27.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-24,22.0,14.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-25,26.0,18.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-26,25.0,18.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-27,27.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-28,24.0,15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-29,27.0,14.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-06-30,26.0,15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-01,21.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-02,22.0,15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-03,25.0,11.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-04,27.0,12.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-05,28.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-06,26.0,20.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-07,21.0,12.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-08,22.0,11.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-09,25.0,11.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-10,28.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-11,27.0,16.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-12,30.0,19.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-13,33.0,20.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-14,29.0,19.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-15,26.0,17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-16,25.0,17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-17,33.0,21.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-18,31.0,21.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-19,28.0,17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-20,27.0,17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-21,26.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-22,27.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-23,28.0,14.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-24,28.0,16.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-25,31.0,20.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-26,28.0,20.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-27,27.0,19.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-28,26.0,20.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-29,27.0,18.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-30,29.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-07-31,27.0,17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-01,29.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-02,31.0,20.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-03,27.0,12.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-04,26.0,11.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-05,26.0,12.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-06,27.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-07,28.0,16.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-08,26.0,16.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-09,26.0,18.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-10,27.0,18.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-11,27.0,14.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-12,27.0,12.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-13,28.0,15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-14,30.0,19.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-15,30.0,17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-16,30.0,17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-17,25.0,18.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-18,22.0,18.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-19,18.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-20,23.0,11.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-21,27.0,12.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-22,26.0,15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-23,22.0,12.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-24,21.0,7.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-25,22.0,8.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-26,25.0,7.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-27,23.0,9.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-28,19.0,15.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-29,22.0,17.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-30,23.0,12.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
720293 04989,2015-08-31,29.0,13.0,INDEPENDENCE MUNICIPAL APT,+42.453,-091.948,+0298.1
