id1,JanPrec,FebPrec,MarPrec,AprPrec,MayPrec,JunPrec,JulPrec,AugPrec,SepPrec,OctPrec,NovPrec,DecPrec,Year
USC00131541,0.00,1.39,0.72,2.46,4.60,6.05,7.07,0.74,1.78,3.32,2.62,0.00,2000
USC00131060,1.08,2.48,1.26,2.90,2.91,7.97,4.20,0.91,5.87,1.67,1.80,2.17,2000
USC00132977,1.15,0.64,1.49,2.20,3.57,6.25,6.60,3.41,1.21,2.80,3.02,1.35,2000
USC00133517,1.56,1.27,1.11,3.02,4.57,7.15,2.78,3.15,2.46,0.63,1.58,2.27,2000
USC00134561,0.65,1.24,1.02,1.79,5.59,4.68,2.41,2.43,0.89,2.74,2.70,0.98,2000
USC00130536,0.30,1.30,0.94,1.26,1.48,7.86,3.66,4.20,3.65,2.04,1.97,1.57,2000
USC00133980,0.86,1.37,1.12,1.86,3.15,7.51,4.86,3.82,2.40,2.31,2.24,1.77,2000
USC00137152,0.60,1.20,0.87,1.69,3.67,3.59,2.67,2.67,0.75,2.56,2.43,0.51,2000
USC00133239,1.64,0.59,0.29,2.20,4.02,6.54,5.95,2.55,1.70,1.30,1.62,2.01,2000
USC00131277,0.42,1.20,0.98,2.27,1.91,6.24,3.22,0.66,0.25,2.58,2.87,1.05,2000
USC00136940,0.13,1.46,0.95,1.98,1.41,5.46,6.82,2.07,1.04,1.55,2.31,0.71,2000
USC00131394,0.50,2.23,1.31,1.90,1.80,10.29,3.83,3.52,3.39,1.35,1.45,1.25,2000
USC00135493,0.57,0.99,0.85,0.96,5.36,4.61,3.56,2.53,0.78,2.38,2.69,1.50,2000
USC00131257,0.90,1.12,0.97,3.48,3.62,8.88,2.94,2.81,4.50,1.37,1.23,2.33,2000
USC00133909,0.68,1.65,1.33,1.13,2.96,3.75,2.19,1.52,1.70,1.63,2.45,1.82,2000
USC00134705,0.49,2.38,1.31,4.69,4.28,8.59,3.46,2.21,5.90,1.02,1.92,1.98,2000
USC00138339,0.81,0.63,1.34,4.44,4.20,9.30,2.54,4.93,2.69,1.33,3.24,2.09,2000
USW00094988,0.44,0.67,1.14,1.07,4.39,2.83,2.00,1.19,1.57,1.75,1.96,0.49,2000
